idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
10,add,16,9390698459264450,6666666666666666,0,9390698459264450,1,"{'ok': True, 'value': 9390698459264450, 'stdout': '9390698459264450\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07697463035583496}",1,Compute: 3778805958221640 + 5611892501042810
11,ilp_assign,4,17,8,0,7,0,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 1.1367313861846924}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 1, 7, 3], [4, 2, 10, 11], [3, 6, 5, 5], [8, 6, 9, 7]]"
12,ilp_prod,16,220,The final answer will be the maximum profit.,0,3,0,"{'ok': True, 'value': 124, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/3bf68d01f7a344cab160329a88fb8bd6-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/3bf68d01f7a344cab160329a88fb8bd6-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 15 COLUMNS\nAt line 94 RHS\nAt line 105 BOUNDS\nAt line 112 ENDATA\nProblem MODEL has 10 rows, 6 columns and 60 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 125.8 - 0.00 seconds\nCgl0004I processed model has 5 rows, 6 columns (6 integer (0 of which binary)) and 30 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -124 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0001I Search completed - best objective -124, took 0 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from -124 to -124\nProbing was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 0 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                124.00000000\nEnumerated nodes:               0\nTotal iterations:               0\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n124.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.14911651611328125}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [42, 40, 20, 14, 15, 4]
consumption (rows=resources) = [[11, 7, 15, 12, 3, 16], [15, 12, 2, 7, 3, 7], [16, 6, 4, 15, 1, 1], [4, 7, 3, 13, 1, 5]]
capacity = [55, 50, 47, 34]
upper_bounds = [3, 4, 3, 3, 10, 3]"
13,ilp_prod,16,355,106,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec__kttjikn/main.py"", line 8, in <module>\n    x = np.array([LpVariable(""x_%s"" % j, 0, None, LpInteger) for j in range(len(profit))])\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.23831653594970703}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [20, 29, 19, 5, 24, 17]
consumption (rows=resources) = [[15, 3, 15, 4, 11, 7], [5, 3, 11, 2, 9, 2], [3, 1, 7, 7, 4, 5], [3, 2, 16, 1, 4, 14]]
capacity = [61, 60, 37, 57]
upper_bounds = [4, 10, 3, 5, 5, 4]"
14,ilp_prod,16,283,239,0,6,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_0ak9k161/main.py"", line 10, in <module>\n    prob += lpSum([profit[j] * x[j] for j in range(6)])\n  File ""/tmp/cot_exec_0ak9k161/main.py"", line 10, in <listcomp>\n    prob += lpSum([profit[j] * x[j] for j in range(6)])\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1413283348083496}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 34, 45, 43, 32, 10]
consumption (rows=resources) = [[13, 6, 11, 13, 7, 12], [12, 2, 16, 7, 9, 2], [4, 2, 9, 3, 10, 14], [13, 4, 1, 1, 16, 1]]
capacity = [57, 42, 45, 34]
upper_bounds = [3, 8, 3, 4, 3, 3]"
15,sub,32,63917151006736327109218660374200,2,0,63917151006736327109218659674190,0,"{'ok': True, 'value': 63917151006736327109218660374200, 'stdout': '63917151006736327109218660374200\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0762338638305664}",1,Compute: 89862074012826272524083907496869 - 25944923006089945414865247122669
16,add,8,92245620,9013482,0,92245620,1,"{'ok': True, 'value': 92245620, 'stdout': '92245620\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0742025375366211}",1,Compute: 36840588 + 55405032
17,lcs,16,7,6,0,10,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07222294807434082}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dabaadabbdccdccb""
T = ""ccbabccdbbaabdd"""
18,ilp_assign,32,140,105,0,39,0,"{'ok': True, 'value': 140, 'stdout': '140\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3666696548461914}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[33, 64, 91, 46, 25, 81, 39], [40, 90, 20, 14, 55, 40, 96], [64, 89, 96, 63, 91, 6, 46], [28, 21, 60, 43, 83, 40, 86], [87, 88, 85, 16, 37, 17, 87], [90, 50, 85, 11, 88, 54, 53], [40, 27, 12, 51, 83, 8, 12]]"
19,mul,16,67417206793969410672280167559430,7,0,6709949998566000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"{'ok': True, 'value': 67417206793969410672280167559430, 'stdout': '67417206793969410672280167559430\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07302021980285645}",1,Compute: 9400698895052305 * 7171510070325926
20,ilp_assign,8,27,21,0,52,0,"{'ok': True, 'value': 27, 'stdout': '27\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3954174518585205}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[17, 20, 20, 3, 14, 19, 17], [8, 17, 23, 11, 9, 17, 13], [15, 4, 19, 1, 21, 14, 3], [12, 10, 18, 24, 2, 2, 12], [6, 4, 8, 12, 17, 2, 11], [18, 8, 19, 8, 11, 3, 22], [3, 2, 4, 11, 16, 13, 21]]"
21,ilp_assign,2,3,7,0,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.39690685272216797}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 5], [5, 1]]"
22,ilp_assign,16,80,66,0,110,0,"{'ok': True, 'value': 80, 'stdout': '80\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.43758225440979004}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[17, 28, 35, 38, 43, 31, 21], [35, 31, 21, 32, 36, 42, 3], [24, 42, 34, 24, 29, 8, 35], [44, 47, 10, 40, 26, 33, 7], [15, 34, 26, 34, 17, 37, 30], [40, 42, 21, 7, 48, 14, 32], [7, 34, 17, 14, 19, 11, 8]]"
23,mul,2,5115,5085,0,5085,0,"{'ok': True, 'value': 5115, 'stdout': '5115\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08015322685241699}",1,Compute: 93 * 55
24,knap,16,445,1085,0,1080,0,"{'ok': True, 'value': 597, 'stdout': '597.0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3961827754974365}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 23, 1, 9, 29, 21, 1, 6, 4, 18, 25, 29, 25, 29, 10, 8]
V = [2, 54, 44, 27, 35, 47, 42, 57, 24, 7, 59, 39, 29, 42, 27, 62]
C = 121"
25,ilp_partition,8,0,1,0,4,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19971513748168945}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 8, 24, 17, 19, 22, 13, 22]"
26,lcs,16,8,10,0,10,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08476114273071289}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""babbbdadadaacdba""
T = ""dbbddcacdcbccdd"""
27,ilp_assign,32,69,185,0,145,0,"{'ok': True, 'value': 69, 'stdout': '69\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.4287261962890625}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[54, 9, 23, 67, 29, 43, 42], [53, 66, 70, 13, 69, 22, 70], [21, 64, 84, 77, 27, 43, 65], [19, 7, 30, 55, 70, 23, 6], [47, 21, 4, 93, 83, 55, 96], [41, 41, 64, 79, 86, 13, 95], [87, 22, 33, 4, 3, 37, 33]]"
28,lcs,4,2,2,1,1,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07262277603149414}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aacd""
T = ""cdb"""
29,add,8,49293892,26296650,0,49293892,1,"{'ok': True, 'value': 49293892, 'stdout': '49293892\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07300400733947754}",1,Compute: 22199414 + 27094478
30,rod,8,160,22,0,22,0,"{'ok': True, 'value': 160, 'stdout': '160\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08361554145812988}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [20, 1, 22, 2, 4, 19, 20, 16]"
31,add,32,120115601992462422312138668162452,150117501993458422312138668242452,0,120115592002462422312748668162452,0,"{'ok': True, 'value': 120115601992462422312138668162452, 'stdout': '120115601992462422312138668162452\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08743500709533691}",1,Compute: 48986831406196261102788635840186 + 71128770586266161209350032322266
32,ilp_partition,16,1,10,0,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.20501184463500977}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [18, 17, 23, 17, 4, 23, 23, 32, 20, 33, 18, 43, 16, 31, 10, 5]"
33,mul,2,352,352,1,352,1,"{'ok': True, 'value': 352, 'stdout': '352\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08162331581115723}",1,Compute: 32 * 11
34,ilp_partition,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19035124778747559}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 6, 6, 4]"
35,ilp_assign,2,5,5,1,5,1,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.4133739471435547}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 1], [4, 3]]"
36,add,4,9421,9421,1,9421,1,"{'ok': True, 'value': 9421, 'stdout': '9421\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09264945983886719}",1,Compute: 3230 + 6191
37,rod,8,176,46,0,28,0,"{'ok': True, 'value': 176, 'stdout': '176\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08476901054382324}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [22, 18, 24, 10, 4, 20, 12, 2]"
38,lcs,16,9,7,0,10,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08183789253234863}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bdaacdcbadbbbcca""
T = ""dbabbdbdadbbadaa"""
39,ilp_partition,8,1,1,1,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.21277880668640137}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [1, 7, 10, 1, 8, 19, 22, 21]"
