idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
10,knap,8,99,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [7, 9, 11, 9, 12, 11, 11, 4]
V = [19, 16, 32, 9, 7, 21, 3, 27]
C = 37"
11,ilp_assign,32,89,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[70, 3, 33, 69, 35, 68, 34], [61, 17, 52, 91, 14, 96, 48], [9, 84, 70, 47, 70, 72, 93], [65, 88, 75, 4, 80, 40, 58], [88, 17, 20, 10, 75, 19, 87], [28, 62, 43, 47, 38, 21, 20], [49, 57, 52, 16, 77, 19, 35]]"
12,ilp_prod,4,60,,0,60,1,"{'ok': True, 'value': 60, 'stdout': '60\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04808521270751953}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 12, 5]
consumption (rows=resources) = [[3, 3, 1], [2, 2, 3], [2, 3, 3]]
capacity = [15, 13, 15]
upper_bounds = [5, 5, 4]"
13,rod,2,4,4,1,4,1,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0465855598449707}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 3]"
14,lcs,32,19,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""daabadcbcccdcdcbabcbbabdaacabcaa""
T = ""bbdacdcbbdbddcbdacdbaddaddacdab"""
15,knap,4,30,30,1,30,1,"{'ok': True, 'value': 30, 'stdout': '30\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0584871768951416}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 1, 7, 3]
V = [7, 14, 2, 16]
C = 8"
16,lcs,2,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04921126365661621}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""da""
T = ""da"""
17,mul,8,996520979884800,996520979884800,1,996520979884800,1,"{'ok': True, 'value': 996520979884800, 'stdout': '996520979884800\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.049942970275878906}",1,Compute: 51122516 * 19492800
18,ilp_prod,4,40,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [9, 6, 4]
consumption (rows=resources) = [[2, 3, 3], [2, 4, 4], [3, 4, 2]]
capacity = [14, 15, 14]
upper_bounds = [4, 3, 3]"
19,sub,8,49326930,49326930,1,49326930,1,"{'ok': True, 'value': 49326930, 'stdout': '49326930\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.044678449630737305}",1,Compute: 67216934 - 17890004
20,lcs,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04284262657165527}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dc""
T = ""bac"""
21,rod,4,18,18,1,18,1,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04734158515930176}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [2, 9, 9, 3]"
22,mul,4,10191776,10191776,1,10191776,1,"{'ok': True, 'value': 10191776, 'stdout': '10191776\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.049954891204833984}",1,Compute: 2768 * 3682
23,lcs,16,9,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cddbabdabcdbbcdd""
T = ""dccbaacbbccccbd"""
24,ilp_assign,32,138,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[38, 86, 88, 82, 78, 2, 69], [2, 83, 17, 49, 96, 72, 13], [59, 4, 56, 77, 87, 55, 36], [48, 53, 52, 78, 60, 7, 13], [61, 5, 83, 91, 90, 1, 6], [15, 76, 18, 68, 66, 46, 71], [35, 73, 84, 46, 61, 90, 32]]"
25,rod,4,36,36,1,36,1,"{'ok': True, 'value': 36, 'stdout': '36\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.047522783279418945}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [9, 9, 10, 10]"
26,add,32,194404380155098113572597904370861,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 97342128593970339148636034506492 + 97062251561127774423961869864369
27,ilp_prod,16,387,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [43, 12, 43, 28, 20, 14]
consumption (rows=resources) = [[3, 1, 12, 9, 14, 10], [5, 15, 9, 16, 6, 15], [2, 9, 4, 14, 3, 12], [3, 15, 1, 6, 6, 3]]
capacity = [57, 49, 51, 45]
upper_bounds = [9, 3, 4, 3, 4, 3]"
28,ilp_prod,16,96,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [36, 16, 18, 24, 20, 7]
consumption (rows=resources) = [[3, 12, 15, 2, 6, 10], [9, 12, 8, 13, 13, 6], [16, 9, 11, 8, 9, 8], [1, 13, 11, 14, 8, 9]]
capacity = [44, 36, 42, 60]
upper_bounds = [3, 3, 3, 3, 3, 4]"
29,knap,32,1968,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [39, 1, 16, 39, 41, 37, 53, 53, 40, 58, 39, 17, 57, 18, 21, 33, 2, 55, 5, 48, 54, 52, 37, 3, 12, 12, 1, 50, 35, 60, 35, 48]
V = [124, 87, 100, 117, 30, 124, 91, 38, 107, 38, 5, 45, 67, 95, 33, 74, 106, 67, 74, 108, 71, 111, 86, 125, 56, 126, 103, 109, 24, 17, 34, 53]
C = 535"
30,ilp_prod,2,19,16,0,19,1,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04918718338012695}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 3]
consumption (rows=resources) = [[1, 3], [3, 2]]
capacity = [6, 8]
upper_bounds = [3, 3]"
31,lcs,16,10,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aadbbcdbaddcdbaa""
T = ""acabadbdddbcdbdb"""
32,ilp_prod,8,140,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 12, 21, 20]
consumption (rows=resources) = [[2, 8, 5, 2], [1, 5, 1, 1], [2, 7, 2, 1], [4, 4, 7, 3]]
capacity = [19, 30, 21, 23]
upper_bounds = [5, 3, 3, 7]"
33,mul,16,3527204658730189658130982018005,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 1194315424476561 * 2953327560243205
34,sub,2,3,3,1,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04975295066833496}",1,Compute: 70 - 67
35,sub,16,1386385565949954,1386385565949954,1,1386385565949954,1,"{'ok': True, 'value': 1386385565949954, 'stdout': '1386385565949954\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05766630172729492}",1,Compute: 6139542448248142 - 4753156882298188
36,ilp_assign,8,27,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[9, 18, 3, 24, 3, 1, 21], [1, 10, 12, 16, 16, 5, 4], [17, 11, 3, 17, 22, 6, 6], [5, 5, 11, 10, 4, 23, 17], [20, 10, 5, 7, 5, 18, 24], [2, 11, 20, 22, 18, 24, 23], [7, 6, 10, 14, 18, 6, 2]]"
37,mul,2,792,792,1,792,1,"{'ok': True, 'value': 792, 'stdout': '792\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05095839500427246}",1,Compute: 36 * 22
38,rod,8,104,104,1,104,1,"{'ok': True, 'value': 104, 'stdout': '104\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05253744125366211}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [13, 3, 19, 18, 8, 19, 3, 9]"
39,mul,32,933058940594409483106026576782626484136805655352357089359818165,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 60784038988464698940510274382295 * 15350393888294933773473982786387
40,mul,16,4776427689790819439143442462598,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 2245551597158723 * 2127062097274626
41,ilp_partition,32,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0522303581237793}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [80, 31, 14, 72, 46, 21, 15, 6, 91, 41, 55, 94, 45, 33, 85, 81, 8, 79, 56, 54, 49, 46, 38, 44]"
42,add,16,8042457542408649,8042457542408649,1,8042457542408649,1,"{'ok': True, 'value': 8042457542408649, 'stdout': '8042457542408649\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04750394821166992}",1,Compute: 1219852872370237 + 6822604670038412
43,knap,4,28,28,1,28,1,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04748034477233887}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 2, 5, 1]
V = [15, 13, 8, 13]
C = 5"
44,ilp_assign,2,8,8,1,8,1,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04255795478820801}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6], [2, 3]]"
45,knap,4,26,26,1,26,1,"{'ok': True, 'value': 26, 'stdout': '26\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04387617111206055}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 4, 7, 8]
V = [12, 14, 12, 1]
C = 12"
46,lcs,32,19,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dbddacaccacadaccbcdacadbbccddabd""
T = ""acbbcdcadcbaaccdcccccaabcccadcddc"""
47,ilp_partition,8,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04227924346923828}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [23, 22, 8, 9, 3, 22, 15, 14]"
48,add,32,117739381102452970074683183155435,117739381102452970074683183155435,1,117739381102452970074683183155435,1,"{'ok': True, 'value': 117739381102452970074683183155435, 'stdout': '117739381102452970074683183155435\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0438382625579834}",1,Compute: 78689403305010146773129329507166 + 39049977797442823301553853648269
49,ilp_partition,4,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04497480392456055}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [12, 9, 8, 4]"
50,add,8,193244451,193244451,1,193244451,1,"{'ok': True, 'value': 193244451, 'stdout': '193244451\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04987168312072754}",1,Compute: 98560063 + 94684388
51,mul,2,5394,5394,1,5394,1,"{'ok': True, 'value': 5394, 'stdout': '5394\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.046761512756347656}",1,Compute: 93 * 58
52,ilp_prod,2,36,36,1,36,1,"{'ok': True, 'value': 36, 'stdout': '36\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.053159475326538086}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [4, 8]
consumption (rows=resources) = [[1, 2], [2, 1]]
capacity = [9, 10]
upper_bounds = [5, 4]"
53,ilp_assign,2,10,10,1,10,1,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0475621223449707}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 6], [5, 4]]"
54,ilp_partition,2,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0447232723236084}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 5, 4, 5]"
55,knap,2,9,9,1,9,1,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0462493896484375}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 1, 1]
V = [9, 1, 7]
C = 1"
56,knap,2,17,17,1,17,1,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.045578718185424805}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [2, 4, 1]
V = [9, 4, 8]
C = 3"
57,add,2,109,109,1,109,1,"{'ok': True, 'value': 109, 'stdout': '109\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.043044328689575195}",1,Compute: 27 + 82
58,rod,4,24,24,1,24,1,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.06325030326843262}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [6, 8, 10, 1]"
59,add,8,140405618,140405618,1,140405618,1,"{'ok': True, 'value': 140405618, 'stdout': '140405618\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04310965538024902}",1,Compute: 87288736 + 53116882
60,ilp_partition,32,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.049681663513183594}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [57, 90, 31, 82, 79, 67, 19, 8, 44, 87, 15, 66, 23, 70, 83, 81, 63, 44, 91, 16, 75, 3, 62, 27]"
61,lcs,4,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.055216312408447266}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcda""
T = ""acdb"""
62,ilp_prod,32,259,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [70, 9, 49, 6, 13, 20]
consumption (rows=resources) = [[26, 24, 16, 7, 22, 18], [1, 21, 8, 23, 9, 18], [26, 6, 31, 27, 26, 20], [15, 20, 9, 4, 8, 12]]
capacity = [94, 91, 119, 99]
upper_bounds = [3, 3, 3, 3, 4, 5]"
63,rod,32,2208,2208,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [69, 20, 8, 65, 42, 68, 89, 18, 83, 28, 41, 80, 64, 62, 43, 16, 17, 18, 90, 33, 29, 12, 82, 69, 90, 7, 73, 23, 88, 15, 29, 73]"
64,ilp_assign,4,14,14,1,14,1,"{'ok': True, 'value': 14, 'stdout': '14\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.044944047927856445}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[8, 2, 1, 5], [7, 6, 7, 4], [5, 2, 5, 12], [9, 4, 10, 7]]"
65,add,32,129302595152566548356289438340150,,0,129302595152566548356289438340150,1,"{'ok': True, 'value': 129302595152566548356289438340150, 'stdout': '129302595152566548356289438340150\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.06074690818786621}",1,Compute: 49791797293737222049719465811371 + 79510797858829326306569972528779
66,add,4,12600,12600,1,12600,1,"{'ok': True, 'value': 12600, 'stdout': '12600\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.058066606521606445}",1,Compute: 4977 + 7623
67,lcs,8,3,,0,3,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04436445236206055}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bdbdadcd""
T = ""cdcabbc"""
68,sub,32,403257310764053332220849939935,,0,403257310764053332220849939935,1,"{'ok': True, 'value': 403257310764053332220849939935, 'stdout': '403257310764053332220849939935\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.06486630439758301}",1,Compute: 21785364149572650623752430355193 - 21382106838808597291531580415258
69,rod,2,8,8,1,8,1,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05203533172607422}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [4, 5]"
70,mul,4,76422030,76422030,1,76422030,1,"{'ok': True, 'value': 76422030, 'stdout': '76422030\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05140399932861328}",1,Compute: 8191 * 9330
71,sub,32,17346391666549688986202674363293,17346391666549688986202674363293,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 43031698351296180736531863475027 - 25685306684746491750329189111734
72,ilp_assign,4,17,17,1,17,1,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05708456039428711}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 4, 1, 7], [3, 1, 12, 3], [8, 12, 9, 11], [7, 9, 4, 11]]"
73,add,4,11622,11622,1,11622,1,"{'ok': True, 'value': 11622, 'stdout': '11622\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05068087577819824}",1,Compute: 7788 + 3834
74,rod,8,52,52,1,52,1,"{'ok': True, 'value': 52, 'stdout': '52\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.052314043045043945}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [3, 13, 5, 5, 11, 4, 20, 19]"
75,mul,16,24273894224953126137837060099032,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 4395870722466373 * 5521976363156984
76,knap,16,529,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [19, 7, 2, 8, 1, 19, 9, 5, 24, 20, 28, 23, 21, 1, 8, 29]
V = [58, 45, 40, 52, 44, 64, 15, 49, 49, 27, 1, 36, 26, 60, 53, 40]
C = 112"
77,lcs,4,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05790066719055176}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbab""
T = ""bdccd"""
