idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
10,ilp_prod,32,362,35,0,-8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [88, 38, 20, 34, 74, 13]
consumption (rows=resources) = [[32, 9, 17, 3, 8, 6], [22, 17, 31, 28, 7, 3], [22, 9, 30, 21, 24, 30], [1, 21, 24, 17, 32, 13]]
capacity = [97, 84, 102, 124]
upper_bounds = [3, 4, 3, 3, 3, 3]"
11,sub,32,46284063327858623697753428588035,93331590,0,93331590892230411336968269375003,0,"{'ok': True, 'value': 373326363568921645347873077500012, 'stdout': '373326363568921645347873077500012\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.4646148681640625}",0,Compute: 93331590892230411336968269375003 - 47047527564371787639214840786968
12,ilp_prod,16,168,27,0,-8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [14, 42, 23, 19, 42, 4]
consumption (rows=resources) = [[11, 16, 11, 12, 3, 12], [9, 6, 11, 2, 8, 3], [10, 4, 16, 16, 12, 7], [14, 7, 8, 6, 8, 15]]
capacity = [45, 34, 44, 55]
upper_bounds = [3, 3, 3, 3, 3, 3]"
13,add,2,134,157,0,2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 97 + 37
14,knap,8,112,7,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [15, 5, 16, 13, 7, 7, 2, 11]
V = [13, 31, 18, 12, 32, 27, 4, 10]
C = 38"
15,ilp_partition,4,1,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 10, 8, 3]"
16,ilp_prod,32,760,27,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 95, 3, 51, 61, 24]
consumption (rows=resources) = [[5, 10, 22, 26, 3, 30], [6, 13, 8, 29, 24, 18], [5, 6, 14, 4, 30, 16], [7, 9, 19, 20, 11, 2]]
capacity = [81, 121, 118, 112]
upper_bounds = [10, 8, 3, 3, 3, 3]"
17,lcs,32,19,,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cddbcddabdabcdbaddbcaaaababdccca""
T = ""bbbcddbadccbacbdccacbcdbdccabcc"""
18,lcs,32,20,1,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbbadbccbadcdcbbadcccbcacbbbabac""
T = ""baaadacbdbcaccbbccdcadbdacbabba"""
19,mul,32,2439363823747521218717279597714182308571042033437643225257443680,5,0,2,0,"{'ok': True, 'value': 121452662590870490452632786924160, 'stdout': '121452662590870490452632786924160\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1000986099243164}",0,Compute: 30363165647717622613158196731040 * 80339574998527416325655743109167
20,ilp_prod,16,162,27,0,-8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [36, 45, 11, 48, 35, 26]
consumption (rows=resources) = [[5, 15, 15, 12, 16, 8], [9, 6, 11, 16, 1, 15], [13, 5, 14, 11, 6, 1], [14, 3, 7, 1, 2, 4]]
capacity = [40, 38, 47, 43]
upper_bounds = [3, 3, 3, 3, 3, 3]"
21,mul,16,79521195414545686360242149319648,,0,1,0,"{'ok': True, 'value': 34841999280171024, 'stdout': '34841999280171024\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07653188705444336}",0,Compute: 8710499820042756 * 9129349297679608
22,add,8,109880334,7,0,2,0,"{'ok': True, 'value': 175955440, 'stdout': '175955440\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07553696632385254}",0,Compute: 43988860 + 65891474
23,knap,2,14,-3,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 1, 4]
V = [8, 6, 5]
C = 3"
24,add,4,13122,7,0,0,0,"{'ok': True, 'value': 14108, 'stdout': '14108\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09929370880126953}",0,Compute: 3527 + 9595
25,lcs,16,10,0,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ccddcaddadbcacbd""
T = ""adddcdbdcababdcca"""
26,knap,2,4,5,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 1, 4]
V = [1, 2, 4]
C = 4"
27,ilp_prod,8,72,0,0,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [24, 3, 17, 23]
consumption (rows=resources) = [[4, 1, 1, 2], [1, 4, 6, 2], [7, 4, 6, 7], [5, 3, 5, 5]]
capacity = [24, 27, 23, 23]
upper_bounds = [3, 5, 3, 3]"
28,ilp_partition,4,5,2,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [10, 3, 1, 1]"
29,ilp_assign,32,127,3,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[21, 48, 60, 30, 30, 31, 26], [95, 47, 25, 38, 30, 54, 2], [9, 16, 84, 10, 28, 9, 56], [75, 67, 60, 28, 43, 70, 69], [32, 66, 91, 42, 47, 92, 50], [64, 8, 74, 70, 84, 10, 21], [76, 53, 18, 55, 11, 68, 16]]"
30,rod,8,176,10,0,-2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [22, 6, 1, 7, 2, 1, 3, 13]"
31,sub,2,50,-30,0,7,0,"{'ok': True, 'value': 376, 'stdout': '376\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0799565315246582}",0,Compute: 94 - 44
32,knap,4,39,1,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 3, 8, 1]
V = [12, 11, 6, 16]
C = 7"
33,ilp_prod,16,105,0,0,-8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [26, 34, 19, 17, 35, 23]
consumption (rows=resources) = [[12, 6, 1, 3, 13, 12], [9, 15, 13, 8, 11, 8], [14, 6, 4, 6, 4, 15], [6, 5, 1, 11, 7, 1]]
capacity = [51, 36, 45, 35]
upper_bounds = [3, 3, 3, 3, 3, 3]"
34,mul,32,8843571146362744864202369443870194047609287618227074493124627644,-3,0,-92233720,0,"{'ok': True, 'value': 364857560914904057248950344626416, 'stdout': '364857560914904057248950344626416\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07253408432006836}",0,Compute: 91214390228726014312237586156604 * 96953683779356691421836770913761
35,add,16,5374459878029660,2355271879410051,0,1,0,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07486772537231445}",0,Compute: 3019187998619609 + 2355271879410051
36,add,2,87,77,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 21 + 66
37,ilp_assign,16,61,0,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 10, 30, 27, 45, 36, 4], [37, 9, 23, 28, 45, 17, 46], [44, 15, 2, 28, 12, 40, 47], [12, 16, 32, 47, 14, 41, 9], [36, 47, 11, 42, 32, 10, 2], [38, 3, 31, 10, 13, 28, 16], [30, 42, 10, 45, 17, 25, 16]]"
38,rod,8,96,14,0,-2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [12, 14, 7, 6, 1, 14, 2, 8]"
39,knap,4,16,0,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 2, 3, 7]
V = [2, 9, 7, 2]
C = 9"
40,lcs,4,2,0,0,2,1,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ddab""
T = ""babb"""
41,ilp_prod,8,47,0,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [15, 9, 6, 17]
consumption (rows=resources) = [[4, 7, 7, 7], [1, 5, 1, 1], [8, 7, 3, 3], [4, 7, 5, 2]]
capacity = [17, 29, 20, 30]
upper_bounds = [3, 3, 3, 3]"
42,add,4,14815,8235,0,4,0,"{'ok': True, 'value': 26360, 'stdout': '26360\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08216166496276855}",0,Compute: 6590 + 8225
43,knap,2,12,0,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 3, 2]
V = [8, 10, 2]
C = 5"
44,ilp_assign,32,119,3,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 93, 13, 52, 32, 59, 93], [13, 82, 5, 54, 83, 27, 5], [94, 74, 15, 81, 44, 36, 80], [73, 20, 32, 59, 54, 39, 1], [79, 46, 42, 31, 43, 62, 87], [85, 10, 10, 55, 73, 77, 51], [73, 1, 2, 43, 76, 49, 95]]"
45,ilp_assign,32,92,20,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 86, 90, 95, 86, 64, 3], [26, 50, 19, 60, 11, 39, 1], [47, 4, 74, 90, 56, 85, 86], [45, 86, 72, 57, 87, 34, 3], [96, 52, 46, 50, 35, 69, 29], [35, 51, 20, 84, 20, 9, 55], [79, 58, 32, 19, 4, 1, 66]]"
46,ilp_partition,16,0,1,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [35, 8, 31, 34, 11, 18, 39, 17, 29, 39, 38, 4, 39, 11, 9, 24]"
47,sub,4,1722,7,0,6,0,"{'ok': True, 'value': 29180, 'stdout': '29180\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09126853942871094}",0,Compute: 7295 - 5573
48,ilp_partition,32,0,0,1,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [28, 83, 55, 31, 89, 42, 36, 40, 94, 11, 93, 47, 61, 71, 24, 92, 23, 69, 54, 76, 48, 12, 40, 3]"
49,knap,8,103,0,0,-1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [10, 5, 13, 12, 6, 6, 6, 5]
V = [32, 6, 29, 12, 19, 18, 23, 29]
C = 31"
50,mul,8,4737902145006240,880584040604,0,17,0,"{'ok': True, 'value': 352230240, 'stdout': '352230240\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08616280555725098}",0,Compute: 88057560 * 53804604
51,lcs,2,0,,0,2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aa""
T = ""cd"""
52,ilp_assign,16,51,0,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[25, 17, 44, 6, 24, 25, 15], [28, 5, 14, 34, 45, 15, 12], [13, 1, 36, 2, 34, 3, 5], [24, 31, 28, 14, 32, 22, 12], [11, 38, 42, 13, 23, 22, 6], [9, 32, 2, 48, 6, 14, 40], [23, 45, 13, 20, 16, 1, 45]]"
53,add,16,11129186012778022,9872701324394820,0,0,0,"{'ok': True, 'value': 24, 'stdout': '24\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0950937271118164}",0,Compute: 1256484688383202 + 9872701324394820
54,add,2,139,166,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 66 + 73
55,sub,8,12544167,0,0,0,0,"{'ok': True, 'value': 188603324, 'stdout': '188603324\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08068394660949707}",0,Compute: 47150831 - 34606664
56,ilp_assign,8,30,3,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 22, 8, 3, 15, 8, 21], [9, 21, 1, 17, 20, 11, 7], [12, 19, 22, 10, 12, 23, 7], [22, 12, 11, 18, 18, 9, 14], [3, 13, 7, 24, 15, 24, 19], [7, 7, 11, 16, 15, 1, 2], [10, 5, 17, 13, 3, 10, 18]]"
57,lcs,32,20,1,0,2,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""babcacdcdccdbcaddbbcacdbcbddadbd""
T = ""baaacacdbcdcacadbdaadacddababbca"""
58,add,32,113752892887806529379746551796338,0,0,8120129182879882795,0,"{'ok': True, 'value': 324788883934555183247485005568032, 'stdout': '324788883934555183247485005568032\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08469367027282715}",0,Compute: 81197220983638795811871251392008 + 32555671904167733567875300404330
59,knap,32,1420,110,0,1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [6, 44, 59, 58, 41, 20, 35, 5, 29, 45, 19, 23, 46, 1, 54, 30, 8, 14, 43, 55, 7, 41, 21, 32, 7, 35, 24, 13, 27, 15, 19, 60]
V = [82, 32, 57, 116, 122, 105, 17, 3, 88, 46, 36, 60, 97, 37, 47, 32, 68, 84, 51, 9, 103, 66, 39, 11, 25, 110, 46, 82, 24, 2, 19, 20]
C = 468"
60,mul,16,23869832869051607832974999712698,7,0,0,0,"{'ok': True, 'value': 31664156815102076, 'stdout': '31664156815102076\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08989977836608887}",0,Compute: 7916039203775519 * 3015375777531142
61,rod,2,4,2,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 4]"
62,mul,4,2903290,20,0,6,0,"{'ok': True, 'value': 7768, 'stdout': '7768\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08229780197143555}",0,Compute: 1942 * 1495
63,ilp_partition,16,0,,0,5,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [11, 21, 27, 32, 35, 1, 26, 23, 22, 13, 1, 29, 9, 24, 22, 46]"
64,ilp_prod,2,15,0,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 4]
consumption (rows=resources) = [[2, 1], [1, 3]]
capacity = [6, 10]
upper_bounds = [3, 3]"
65,rod,16,768,0,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [48, 29, 47, 25, 7, 8, 5, 41, 2, 2, 34, 20, 5, 17, 40, 30]"
66,add,2,53,7,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 23 + 30
67,mul,4,37221956,7,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 4819 * 7724
68,mul,8,5750034711678630,1,0,4,0,"{'ok': True, 'value': 327981560, 'stdout': '327981560\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0709536075592041}",0,Compute: 81995390 * 70126317
69,rod,32,1536,0,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [48, 52, 4, 31, 50, 8, 22, 50, 28, 96, 13, 47, 2, 46, 8, 20, 61, 90, 9, 83, 3, 88, 15, 72, 52, 65, 2, 42, 89, 80, 89, 66]"
70,ilp_prod,32,466,0,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [71, 3, 5, 61, 40, 51]
consumption (rows=resources) = [[12, 14, 3, 19, 6, 12], [10, 12, 22, 22, 21, 26], [12, 1, 11, 4, 22, 25], [8, 15, 11, 17, 3, 30]]
capacity = [78, 95, 95, 87]
upper_bounds = [6, 5, 4, 4, 4, 3]"
71,sub,2,49,-13,0,3,0,"{'ok': True, 'value': 300, 'stdout': '300\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11142158508300781}",0,Compute: 75 - 26
72,ilp_assign,2,7,7,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 3], [5, 3]]"
73,knap,4,17,-3,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 6, 8, 2]
V = [5, 11, 3, 6]
C = 9"
74,knap,16,314,0,0,15,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [9, 14, 21, 2, 5, 6, 21, 28, 4, 32, 8, 1, 30, 16, 31, 19]
V = [49, 45, 34, 27, 8, 16, 14, 16, 6, 11, 23, 38, 53, 8, 11, 15]
C = 123"
